episode_id,t,s_indoor,s_outdoor,s_tod,s_occ,s_price,action,reward,s2_indoor,s2_outdoor,s2_tod,s2_occ,s2_price,done
65,9,-1.002007855827801,-1.138074658998973,1.6421857468801564,0.022715708717876204,-0.2834145653320849,1,-2.707197904586792,-1.0730720864306413,-1.1241233447669747,1.6782929777749551,-0.07919415542692489,-0.2339528157499766,0
65,10,-1.0730720864306413,-1.1241233447669747,1.6782929777749551,-0.07919415542692489,-0.2339528157499766,0,-2.915226697921753,-1.0802943692462754,-1.1266881250127199,1.7144002086697536,0.0566856634328099,-0.3292108264750545,0
65,11,-1.0802943692462754,-1.1266881250127199,1.7144002086697536,0.0566856634328099,-0.3292108264750545,0,-3.0914182662963867,-1.1431781338382403,-1.1323365248815391,-1.7157867263361137,0.0566856634328099,-0.6530875551142676,0
65,12,-1.1431781338382403,-1.1323365248815391,-1.7157867263361137,0.0566856634328099,-0.6530875551142676,0,-3.16296124458313,-1.167849970006029,-1.1369368557142818,-1.6796794954413152,0.158595527577611,-0.7528945023326016,0
65,13,-1.167849970006029,-1.1369368557142818,-1.6796794954413152,0.158595527577611,-0.7528945023326016,2,-3.5116071701049805,-1.0894587991661646,-1.1447990602188507,-1.6435722645465165,0.2605053917224121,-0.6307360315769946,0
65,14,-1.0894587991661646,-1.1447990602188507,-1.6435722645465165,0.2605053917224121,-0.6307360315769946,1,-3.0671353340148926,-1.1868951653927944,-1.1401883391046892,-1.607465033651718,0.158595527577611,-0.6038998623245748,0
65,15,-1.1868951653927944,-1.1401883391046892,-1.607465033651718,0.158595527577611,-0.6038998623245748,0,-3.322740316390991,-1.2114371772519386,-1.1599660373768192,-1.5713578027569193,0.022715708717876204,-0.5524536978088738,0
65,16,-1.2114371772519386,-1.1599660373768192,-1.5713578027569193,0.022715708717876204,-0.5524536978088738,1,-3.425853967666626,-1.2983709717485397,-1.1530210113501969,-1.5352505718621208,-0.011254245997057493,-0.7561702850598817,0
65,17,-1.2983709717485397,-1.1530210113501969,-1.5352505718621208,-0.011254245997057493,-0.7561702850598817,0,-3.6911089420318604,-1.3302334786662644,-1.1468829188675087,-1.499143340967322,-0.045224200711991194,-0.7634743810125038,0
65,18,-1.3302334786662644,-1.1468829188675087,-1.499143340967322,-0.045224200711991194,-0.7634743810125038,0,-3.680424451828003,-1.3310750348230065,-1.1540281939541976,-1.4630361100725235,-0.14713406485679228,-0.9149993151043281,0
65,19,-1.3310750348230065,-1.1540281939541976,-1.4630361100725235,-0.14713406485679228,-0.9149993151043281,0,-3.6338438987731934,-1.3112772881246684,-1.1429502648199477,-1.426928879177725,-0.2150739742866597,-0.7127043022465911,0
65,20,-1.3112772881246684,-1.1429502648199477,-1.426928879177725,-0.2150739742866597,-0.7127043022465911,0,-3.6172797679901123,-1.298745405924771,-1.158133164746843,-1.3908216482829263,-0.35095379314639447,-0.4388364211222144,0
65,21,-1.298745405924771,-1.158133164746843,-1.3908216482829263,-0.35095379314639447,-0.4388364211222144,0,-3.607020378112793,-1.2891184577232582,-1.1513194340945097,-1.3547144173881278,-0.4868336120061293,-0.20064392950124713,0
65,22,-1.2891184577232582,-1.1513194340945097,-1.3547144173881278,-0.4868336120061293,-0.20064392950124713,0,-3.6362438201904297,-1.2946306198585975,-1.1624787312767517,-1.318607186493329,-0.41889370257626185,-0.07352955045477717,0
65,23,-1.2946306198585975,-1.1624787312767517,-1.318607186493329,-0.41889370257626185,-0.07352955045477717,0,-3.707970380783081,-1.3162812019027617,-1.1544328751746422,-1.2824999555985306,-0.4868336120061293,-0.06017819417172371,0
65,24,-1.3162812019027617,-1.1544328751746422,-1.2824999555985306,-0.4868336120061293,-0.06017819417172371,0,-3.760694980621338,-1.3296871730648778,-1.1485461735267948,-1.2463927247037319,-0.5887434761509304,0.041887766453740476,0
65,25,-1.3296871730648778,-1.1485461735267948,-1.2463927247037319,-0.5887434761509304,0.041887766453740476,2,-4.098460674285889,-1.2198656291762522,-1.1371138953145563,-1.2102854938089334,-0.5887434761509304,-0.08243482194752158,0
65,26,-1.2198656291762522,-1.1371138953145563,-1.2102854938089334,-0.5887434761509304,-0.08243482194752158,2,-3.9004249572753906,-1.142845132952002,-1.141068679312152,-1.1741782629141346,-0.41889370257626185,0.09671344563149128,0
65,27,-1.142845132952002,-1.141068679312152,-1.1741782629141346,-0.41889370257626185,0.09671344563149128,0,-3.2226595878601074,-1.1717072558477286,-1.139044328638891,-1.1380710320193361,-0.38492374786132816,-0.22102007740864255,0
65,28,-1.1717072558477286,-1.139044328638891,-1.1380710320193361,-0.38492374786132816,-0.22102007740864255,1,-3.299640417098999,-1.2524104042691908,-1.1351823824804639,-1.1019638011245374,-0.2150739742866597,0.04071638102846829,0
65,29,-1.2524104042691908,-1.1351823824804639,-1.1019638011245374,-0.2150739742866597,0.04071638102846829,2,-3.823207378387451,-1.1242379027861231,-1.134758539961819,-1.065856570229739,-0.07919415542692489,0.04054504051871987,0
65,30,-1.1242379027861231,-1.134758539961819,-1.065856570229739,-0.07919415542692489,0.04054504051871987,2,-3.4613609313964844,-1.033129474137802,-1.159141696738041,-1.0297493393349404,0.022715708717876204,-0.1794870498224011,0
65,31,-1.033129474137802,-1.159141696738041,-1.0297493393349404,0.022715708717876204,-0.1794870498224011,0,-2.9563748836517334,-1.0951182796659227,-1.1328637304594906,-0.9936421084401417,0.0566856634328099,-0.4099175218126471,0
65,32,-1.0951182796659227,-1.1328637304594906,-0.9936421084401417,0.0566856634328099,-0.4099175218126471,0,-3.097599506378174,-1.1337387096381022,-1.1436411510649211,-0.957534877545343,-0.11316411014185859,-0.23624930671970124,0
65,33,-1.1337387096381022,-1.1436411510649211,-0.957534877545343,-0.11316411014185859,-0.23624930671970124,0,-3.088222026824951,-1.1329579223066821,-1.1200545375512145,-0.9214276466505444,-0.14713406485679228,-0.3133627603377371,0
65,34,-1.1329579223066821,-1.1200545375512145,-0.9214276466505444,-0.14713406485679228,-0.3133627603377371,0,-3.2023372650146484,-1.1697519114733281,-1.1262742679593343,-0.8853204157557458,-0.045224200711991194,-0.3784674143323897,0
65,35,-1.1697519114733281,-1.1262742679593343,-0.8853204157557458,-0.045224200711991194,-0.3784674143323897,0,-3.3346550464630127,-1.2015944690292037,-1.1116838839507355,-0.8492131848609472,-0.011254245997057493,-0.05608284790759428,0
65,36,-1.2015944690292037,-1.1116838839507355,-0.8492131848609472,-0.011254245997057493,-0.05608284790759428,2,-3.7459588050842285,-1.1194178300502935,-1.1251861221235009,-0.8131059539661487,-0.07919415542692489,-0.16781077469748643,0
65,37,-1.1194178300502935,-1.1251861221235009,-0.8131059539661487,-0.07919415542692489,-0.16781077469748643,1,-3.102119207382202,-1.1939099748452047,-1.1467697052816626,-0.7769987230713501,0.0566856634328099,-0.19330218671068003,0
